algorithm,parameters,dataset,count,qps,distcomps,build,indexsize,mean_ssd_ios,mean_latency,track,recall/ap
puck,"Puck('C200_F200_FN16_Flat', {'radius_rate': 1.0, 'search_coarse_count': 30, 'filter_topk': 65})",yfcc-10M,10,62257.69462839942,0.0,382.7962679862976,9990840.0,0,0,filter,0.9064159999999999
puck,"Puck('C200_F200_FN16_Flat', {'radius_rate': 1.0, 'search_coarse_count': 30, 'filter_topk': 70})",yfcc-10M,10,60886.58612141944,0.0,382.7962679862976,9990840.0,0,0,filter,0.9123530000000001
puck,"Puck('C200_F200_FN16_Flat', {'radius_rate': 1.0, 'search_coarse_count': 30, 'filter_topk': 75})",yfcc-10M,10,59682.84722042377,0.0,382.7962679862976,9990840.0,0,0,filter,0.917349
puck,"Puck('C200_F200_FN16_Flat', {'radius_rate': 1.0, 'search_coarse_count': 30, 'filter_topk': 80})",yfcc-10M,10,58431.61085417368,0.0,382.7962679862976,9990840.0,0,0,filter,0.9217850000000001
puck,"Puck('C200_F200_FN16_Flat', {'radius_rate': 1.0, 'search_coarse_count': 30, 'filter_topk': 85})",yfcc-10M,10,57397.72853389539,0.0,382.7962679862976,9990840.0,0,0,filter,0.925704
puck,"Puck('C200_F200_FN16_Flat', {'radius_rate': 1.0, 'search_coarse_count': 30, 'filter_topk': 90})",yfcc-10M,10,56335.98203396569,0.0,382.7962679862976,9990840.0,0,0,filter,0.929311
puck,"Puck('C200_F200_FN16_Flat', {'radius_rate': 1.0, 'search_coarse_count': 30, 'filter_topk': 95})",yfcc-10M,10,55397.05743283759,0.0,382.7962679862976,9990840.0,0,0,filter,0.932425
puck,"Puck('C200_F200_FN16_Flat', {'radius_rate': 1.0, 'search_coarse_count': 30, 'filter_topk': 100})",yfcc-10M,10,54247.270211107985,0.0,382.7962679862976,9990840.0,0,0,filter,0.935187
puck,"Puck('C200_F200_FN16_Flat', {'radius_rate': 1.0, 'search_coarse_count': 30, 'filter_topk': 110})",yfcc-10M,10,52764.99214746759,0.0,382.7962679862976,9990840.0,0,0,filter,0.940054
pyanns,pyanns_qdrop0.1_ef50,sparse-full,10,32413.334041912454,0.0,6326.030017852783,29235252.0,0,0,sparse,0.8827650429799426
pyanns,pyanns_qdrop0.08_ef50,sparse-full,10,31762.481957722703,0.0,6326.030017852783,29235252.0,0,0,sparse,0.886948424068768
pyanns,pyanns_qdrop0.1_ef55,sparse-full,10,30307.986392783125,0.0,6326.030017852783,29235252.0,0,0,sparse,0.891131805157593
pyanns,pyanns_qdrop0.1_ef60,sparse-full,10,28475.31668752985,0.0,6326.030017852783,29235252.0,0,0,sparse,0.897650429799427
pyanns,pyanns_qdrop0.1_ef65,sparse-full,10,26858.518646956883,0.0,6326.030017852783,29235252.0,0,0,sparse,0.9040974212034383
pyanns,pyanns_qdrop0.08_ef65,sparse-full,10,26056.446790142138,0.0,6326.030017852783,29235252.0,0,0,sparse,0.9062320916905444
pyanns,pyanns_qdrop0.1_ef70,sparse-full,10,25413.757413297408,0.0,6326.030017852783,29235252.0,0,0,sparse,0.9092836676217765
pyanns,pyanns_qdrop0.08_ef70,sparse-full,10,24797.471417415007,0.0,6326.030017852783,29235252.0,0,0,sparse,0.9111174785100287
pyanns,pyanns_qdrop0.1_ef75,sparse-full,10,24242.865463807826,0.0,6326.030017852783,29235252.0,0,0,sparse,0.9132378223495701
pyanns,pyanns_qdrop0.1_ef80,sparse-full,10,23101.199017757383,0.0,6326.030017852783,29235252.0,0,0,sparse,0.916862464183381
pyanns,pyanns(R48_L500)_ef90,text2image-10M,10,59889.17165457048,0.0,4125.681069612503,12283620.0,0,0,ood,0.890686
pyanns,pyanns(R48_L500)_ef95,text2image-10M,10,57528.56331660911,0.0,4125.681069612503,12283620.0,0,0,ood,0.895045
pyanns,pyanns(R48_L500)_ef100,text2image-10M,10,55016.08257743077,0.0,4125.681069612503,12283620.0,0,0,ood,0.899053
pyanns,pyanns(R48_L500)_ef102,text2image-10M,10,55504.35162806258,0.0,4125.681069612503,12283620.0,0,0,ood,0.9007529999999999
pyanns,pyanns(R48_L500)_ef104,text2image-10M,10,54984.637142117776,0.0,4125.681069612503,12283620.0,0,0,ood,0.9023770000000001
pyanns,pyanns(R48_L500)_ef106,text2image-10M,10,53527.77882709917,0.0,4125.681069612503,12283620.0,0,0,ood,0.9039379999999999
pyanns,pyanns(R48_L500)_ef108,text2image-10M,10,53006.310377350026,0.0,4125.681069612503,12283620.0,0,0,ood,0.905443
pyanns,pyanns(R48_L500)_ef110,text2image-10M,10,52330.236000493074,0.0,4125.681069612503,12283620.0,0,0,ood,0.906907
pyanns,pyanns(R48_L500)_ef115,text2image-10M,10,50748.52275514257,0.0,4125.681069612503,12283620.0,0,0,ood,0.910257
pyanns,pyanns(R48_L500)_ef120,text2image-10M,10,49376.73163619497,0.0,4125.681069612503,12283620.0,0,0,ood,0.913476
pyanns,pyanns(R48_L500)_ef125,text2image-10M,10,47901.39377927738,0.0,4125.681069612503,12283620.0,0,0,ood,0.9164669999999999
pyanns,pyanns(R48_L500)_ef130,text2image-10M,10,46692.68532056758,0.0,4125.681069612503,12283620.0,0,0,ood,0.919219
pyanns,"Pyanns(('IVF16384,SQ8', {'nprobe': 16, 'mt_threshold': 0.0032}))",yfcc-10M,10,8266.821841969848,0.0,-1.0,2932816.0,0,0,filter,0.899161
pyanns,"Pyanns(('IVF16384,SQ8', {'nprobe': 16, 'mt_threshold': 0.0035}))",yfcc-10M,10,8186.835737620743,0.0,-1.0,2932816.0,0,0,filter,0.902094
pyanns,"Pyanns(('IVF16384,SQ8', {'nprobe': 32, 'mt_threshold': 0.001}))",yfcc-10M,10,8988.021682662857,0.0,-1.0,2932816.0,0,0,filter,0.910632
scann,"ScaNN,tree=27/40000,AH2,reorder=140",text2image-10M,10,120001.55641667105,0.0,2.384185791015625e-05,5195036.0,0,0,ood,0.8801439999999999
scann,"ScaNN,tree=34/40000,AH2,reorder=155",text2image-10M,10,105766.10439522892,0.0,2.5033950805664062e-05,5195020.0,0,0,ood,0.899413
scann,"ScaNN,tree=35/40000,AH2,reorder=150",text2image-10M,10,101039.37262807149,0.0,2.5033950805664062e-05,5195020.0,0,0,ood,0.9002129999999999
scann,"ScaNN,tree=35/40000,AH2,reorder=155",text2image-10M,10,100421.4570303213,0.0,2.5033950805664062e-05,5195020.0,0,0,ood,0.900965
scann,"ScaNN,tree=36/40000,AH2,reorder=150",text2image-10M,10,104663.52765384785,0.0,2.5033950805664062e-05,5195020.0,0,0,ood,0.901715
scann,"ScaNN,tree=37/40000,AH2,reorder=145",text2image-10M,10,107413.00919525983,0.0,2.5033950805664062e-05,5195020.0,0,0,ood,0.902291
scann,"ScaNN,tree=38/40000,AH2,reorder=140",text2image-10M,10,104383.56812126929,0.0,2.5033950805664062e-05,5195020.0,0,0,ood,0.9026400000000001
scann,"ScaNN,tree=42/40000,AH2,reorder=160",text2image-10M,10,90432.0393404761,0.0,2.1219253540039062e-05,5195088.0,0,0,ood,0.9140969999999999
shnsw,sparse_hnswlib,sparse-full,10,14611.819684567778,0.0,20492.996271133423,11047060.0,0,0,sparse,0.8002005730659025
shnsw,sparse_hnswlib,sparse-full,10,9588.654170339023,0.0,20492.996271133423,11047060.0,0,0,sparse,0.8829369627507162
shnsw,sparse_hnswlib,sparse-full,10,8842.419195345294,0.0,20492.996271133423,11047060.0,0,0,sparse,0.8926934097421203
shnsw,sparse_hnswlib,sparse-full,10,8477.348102645834,0.0,20492.996271133423,11047060.0,0,0,sparse,0.8986532951289398
shnsw,sparse_hnswlib,sparse-full,10,8247.27708295127,0.0,20492.996271133423,11047060.0,0,0,sparse,0.902134670487106
shnsw,sparse_hnswlib,sparse-full,10,8021.784878967293,0.0,20492.996271133423,11047060.0,0,0,sparse,0.9050716332378224
shnsw,sparse_hnswlib,sparse-full,10,7713.538555254258,0.0,20492.996271133423,11047060.0,0,0,sparse,0.9097134670487106
shnsw,sparse_hnswlib,sparse-full,10,7530.544527230477,0.0,20492.996271133423,11047060.0,0,0,sparse,0.9117765042979944
shnsw,sparse_hnswlib,sparse-full,10,6487.502181613991,0.0,20492.996271133423,11047060.0,0,0,sparse,0.9246275071633239
shnsw,sparse_hnswlib,sparse-full,10,6183.099832920828,0.0,20492.996271133423,11047060.0,0,0,sparse,0.9283667621776504
shnsw,sparse_hnswlib,sparse-full,10,5879.907540242268,0.0,20492.996271133423,11047060.0,0,0,sparse,0.9323352435530087
shnsw,sparse_hnswlib,sparse-full,10,5634.33078152118,0.0,20492.996271133423,11047060.0,0,0,sparse,0.9356446991404012
shnsw,sparse_hnswlib,sparse-full,10,5383.397867621288,0.0,20492.996271133423,11047060.0,0,0,sparse,0.9388825214899713
sustech-ood,"{'ef': 95, 'nprobe': 30})",text2image-10M,10,36115.41042395678,0.0,3201.3092470169067,7642596.0,0,0,ood,0.867534
sustech-ood,"{'ef': 115, 'nprobe': 30})",text2image-10M,10,31832.915566085816,0.0,3201.3092470169067,7642596.0,0,0,ood,0.8862439999999999
sustech-ood,"{'ef': 125, 'nprobe': 30})",text2image-10M,10,30038.003126046267,0.0,3201.3092470169067,7642596.0,0,0,ood,0.893652
sustech-ood,"{'ef': 130, 'nprobe': 30})",text2image-10M,10,29161.39802986414,0.0,3201.3092470169067,7642596.0,0,0,ood,0.8970100000000001
sustech-ood,"{'ef': 135, 'nprobe': 30})",text2image-10M,10,28458.262882638868,0.0,3201.3092470169067,7642596.0,0,0,ood,0.900253
sustech-ood,"{'ef': 140, 'nprobe': 30})",text2image-10M,10,27815.67910699175,0.0,3201.3092470169067,7642596.0,0,0,ood,0.903143
sustech-ood,"{'ef': 145, 'nprobe': 30})",text2image-10M,10,27127.631364150606,0.0,3201.3092470169067,7642596.0,0,0,ood,0.905837
sustech-ood,"{'ef': 155, 'nprobe': 30})",text2image-10M,10,25836.928927599994,0.0,3201.3092470169067,7642596.0,0,0,ood,0.910914
sustech-ood,"{'ef': 175, 'nprobe': 30})",text2image-10M,10,23672.947783486,0.0,3201.3092470169067,7642596.0,0,0,ood,0.919332
vamana,vamana,text2image-10M,10,24944.116205227027,0.0,4354.270314455032,14538772.0,0,0,ood,0.8773770000000001
vamana,vamana,text2image-10M,10,22761.260689256964,0.0,4354.270314455032,14538772.0,0,0,ood,0.88975
vamana,vamana,text2image-10M,10,20781.15526624136,0.0,4354.270314455032,14538772.0,0,0,ood,0.8999010000000001
vamana,vamana,text2image-10M,10,19965.516520791076,0.0,4354.270314455032,14538772.0,0,0,ood,0.9041650000000001
vamana,vamana,text2image-10M,10,19189.22480052705,0.0,4354.270314455032,14538772.0,0,0,ood,0.908165
vamana,vamana,text2image-10M,10,18445.545497143765,0.0,4354.270314455032,14538772.0,0,0,ood,0.911952
vamana,vamana,text2image-10M,10,17843.895524204083,0.0,4354.270314455032,14538772.0,0,0,ood,0.9153420000000001
vamana,vamana,text2image-10M,10,16619.279661520635,0.0,4354.270314455032,14538772.0,0,0,ood,0.92154
vamana,vamana,text2image-10M,10,16082.205478189888,0.0,4354.270314455032,14538772.0,0,0,ood,0.924339
vamana,vamana,text2image-10M,10,13624.470478052046,0.0,4354.270314455032,14538772.0,0,0,ood,0.935529
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 80, 'max_codes': 1800, 'selector_probe_limit': 80}))",yfcc-10M,10,21653.685808173504,0.0,314.16982865333557,6424608.0,0,0,filter,0.8865040000000001
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 70, 'max_codes': 2100, 'selector_probe_limit': 70}))",yfcc-10M,10,21102.528718792004,0.0,314.16982865333557,6424608.0,0,0,filter,0.887204
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 100, 'max_codes': 1800, 'selector_probe_limit': 100}))",yfcc-10M,10,21390.660364036125,0.0,314.16982865333557,6424608.0,0,0,filter,0.897899
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 120, 'max_codes': 1800, 'selector_probe_limit': 120}))",yfcc-10M,10,20874.856887695834,0.0,314.16982865333557,6424608.0,0,0,filter,0.90434
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 100, 'max_codes': 2100, 'selector_probe_limit': 100}))",yfcc-10M,10,20417.028222426863,0.0,314.16982865333557,6424608.0,0,0,filter,0.906396
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 140, 'max_codes': 1800, 'selector_probe_limit': 140}))",yfcc-10M,10,20368.40243802887,0.0,314.16982865333557,6424608.0,0,0,filter,0.908275
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 160, 'max_codes': 1800, 'selector_probe_limit': 160}))",yfcc-10M,10,20124.217976024647,0.0,314.16982865333557,6424608.0,0,0,filter,0.910918
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 130, 'max_codes': 2100, 'selector_probe_limit': 130}))",yfcc-10M,10,19596.002144658287,0.0,314.16982865333557,6424608.0,0,0,filter,0.915053
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 160, 'max_codes': 2100, 'selector_probe_limit': 160}))",yfcc-10M,10,19028.020790121896,0.0,314.16982865333557,6424608.0,0,0,filter,0.91951
wm_filter,"Faiss(('IVF1024,SQ8', 'direct', {'nprobe': 200, 'max_codes': 2100, 'selector_probe_limit': 200}))",yfcc-10M,10,18333.36363903393,0.0,314.16982865333557,6424608.0,0,0,filter,0.9222340000000001
zilliz,zilliz_qdrop0.12_ef45,sparse-full,10,37027.97427945544,0.0,5246.628509283066,29273064.0,0,0,sparse,0.8969340974212034
zilliz,zilliz_qdrop0.11_ef45,sparse-full,10,36940.74453735494,0.0,5246.628509283066,29273064.0,0,0,sparse,0.8992836676217765
zilliz,zilliz_qdrop0.12_ef50,sparse-full,10,34759.975683890574,0.0,5246.628509283066,29273064.0,0,0,sparse,0.9055444126074498
zilliz,zilliz_qdrop0.12_ef55,sparse-full,10,32554.079645417438,0.0,5246.628509283066,29273064.0,0,0,sparse,0.9110744985673354
zilliz,zilliz_qdrop0.11_ef55,sparse-full,10,32222.081254533186,0.0,5246.628509283066,29273064.0,0,0,sparse,0.9125501432664758
zilliz,zilliz_qdrop0.12_ef60,sparse-full,10,30633.296976038506,0.0,5246.628509283066,29273064.0,0,0,sparse,0.9156303724928367
zilliz,zilliz_qdrop0.12_ef65,sparse-full,10,28958.3372931953,0.0,5246.628509283066,29273064.0,0,0,sparse,0.9207449856733524
zilliz,zilliz_qdrop0.11_ef65,sparse-full,10,28658.33946284167,0.0,5246.628509283066,29273064.0,0,0,sparse,0.9219914040114613
zilliz,zilliz_qdrop0.12_ef70,sparse-full,10,27472.635900496505,0.0,5246.628509283066,29273064.0,0,0,sparse,0.9250143266475644
zilliz,zilliz_qdrop0.11_ef70,sparse-full,10,26973.090630346596,0.0,5246.628509283066,29273064.0,0,0,sparse,0.926246418338109
zilliz,zilliz_(R48_L500)_ef90,text2image-10M,10,81986.05321670292,0.0,13.559017181396484,8596560.0,0,0,ood,0.8895
zilliz,zilliz_(R48_L500)_ef95,text2image-10M,10,78731.17224358568,0.0,13.559017181396484,8596560.0,0,0,ood,0.8942209999999999
zilliz,zilliz_(R48_L500)_ef100,text2image-10M,10,75740.05527864867,0.0,13.559017181396484,8596560.0,0,0,ood,0.898085
zilliz,zilliz_(R48_L500)_ef102,text2image-10M,10,74618.77179002867,0.0,13.559017181396484,8596560.0,0,0,ood,0.8999159999999999
zilliz,zilliz_(R48_L500)_ef104,text2image-10M,10,73509.61041328195,0.0,13.559017181396484,8596560.0,0,0,ood,0.901492
zilliz,zilliz_(R48_L500)_ef106,text2image-10M,10,72463.03599151238,0.0,13.559017181396484,8596560.0,0,0,ood,0.9029870000000001
zilliz,zilliz_(R48_L500)_ef108,text2image-10M,10,71458.53958804088,0.0,13.559017181396484,8596560.0,0,0,ood,0.904517
zilliz,zilliz_(R48_L500)_ef110,text2image-10M,10,70465.69170991072,0.0,13.559017181396484,8596560.0,0,0,ood,0.905845
zilliz,zilliz_(R48_L500)_ef115,text2image-10M,10,68091.28506085806,0.0,13.559017181396484,8596560.0,0,0,ood,0.9092100000000001
zilliz,zilliz_(R48_L500)_ef120,text2image-10M,10,65853.46515004286,0.0,13.559017181396484,8596560.0,0,0,ood,0.912359
zilliz,filter_searcher_R12_L100_ef16,yfcc-10M,10,217480.10984179133,0.0,-1.0,12823576.0,0,0,filter,0.892301
zilliz,filter_searcher_R12_L100_ef18,yfcc-10M,10,214954.39084526713,0.0,-1.0,12823576.0,0,0,filter,0.8992739999999999
zilliz,filter_searcher_R12_L100_ef19,yfcc-10M,10,210649.85339953372,0.0,-1.0,12823576.0,0,0,filter,0.9025650000000001
zilliz,filter_searcher_R12_L100_ef20,yfcc-10M,10,213285.05866948044,0.0,-1.0,12823576.0,0,0,filter,0.9054249999999999
zilliz,filter_searcher_R12_L100_ef22,yfcc-10M,10,212383.69493501095,0.0,-1.0,12823576.0,0,0,filter,0.910566
zilliz,filter_searcher_R12_L100_ef24,yfcc-10M,10,211877.1948967262,0.0,-1.0,12823576.0,0,0,filter,0.915068
zilliz,filter_searcher_R12_L100_ef26,yfcc-10M,10,208938.47123319062,0.0,-1.0,12823576.0,0,0,filter,0.918776
zilliz,filter_searcher_R12_L100_ef28,yfcc-10M,10,207948.57289893707,0.0,-1.0,12823576.0,0,0,filter,0.9220560000000001
zilliz,filter_searcher_R12_L100_ef32,yfcc-10M,10,205630.55466219026,0.0,-1.0,12823576.0,0,0,filter,0.927543
zilliz,filter_searcher_R12_L100_ef36,yfcc-10M,10,203060.00971170375,0.0,-1.0,12823576.0,0,0,filter,0.932306
