algorithm,parameters,dataset,count,qps,distcomps,build,indexsize,mean_ssd_ios,mean_latency,track,recall/ap
cufe,cufe_linscan,sparse-full,10,248.22036448124132,0.0,614.526552438736,6164488.0,0,0,sparse,0.4893839541547278
cufe,cufe_linscan,sparse-full,10,191.10485107261184,0.0,614.526552438736,6164488.0,0,0,sparse,0.7344699140401146
cufe,cufe_linscan,sparse-full,10,130.06324470710365,0.0,614.526552438736,6164488.0,0,0,sparse,0.8623925501432664
cufe,cufe_linscan,sparse-full,10,104.76819355539794,0.0,614.526552438736,6164488.0,0,0,sparse,0.9045558739255014
cufe,cufe_linscan,sparse-full,10,100.95738793738916,0.0,614.526552438736,6164488.0,0,0,sparse,0.9100429799426933
cufe,cufe_linscan,sparse-full,10,97.87501125347724,0.0,614.526552438736,6164488.0,0,0,sparse,0.9149856733524355
cufe,cufe_linscan,sparse-full,10,97.1495001280411,0.0,614.526552438736,6164488.0,0,0,sparse,0.9183667621776503
cufe,cufe_linscan,sparse-full,10,94.58489481308716,0.0,614.526552438736,6164488.0,0,0,sparse,0.9244985673352435
cufe,cufe_linscan,sparse-full,10,71.57019160670276,0.0,614.526552438736,6164488.0,0,0,sparse,0.9625787965616046
cufe,cufe_linscan,sparse-full,10,47.03369316944055,0.0,614.526552438736,6164488.0,0,0,sparse,0.9959025787965616
linscan,linscan,sparse-full,10,197.44969163241007,0.0,516.8814256191254,9672952.0,0,0,sparse,0.5066618911174785
linscan,linscan,sparse-full,10,160.28502949702514,0.0,516.8814256191254,9672952.0,0,0,sparse,0.7315042979942693
linscan,linscan,sparse-full,10,115.92136923213248,0.0,516.8814256191254,9672952.0,0,0,sparse,0.8561461318051575
linscan,linscan,sparse-full,10,95.0639831560327,0.0,516.8814256191254,9672952.0,0,0,sparse,0.8999426934097421
linscan,linscan,sparse-full,10,92.5106147990854,0.0,516.8814256191254,9672952.0,0,0,sparse,0.9051289398280803
linscan,linscan,sparse-full,10,90.25061212751784,0.0,516.8814256191254,9672952.0,0,0,sparse,0.9100573065902579
linscan,linscan,sparse-full,10,88.02927228754002,0.0,516.8814256191254,9672952.0,0,0,sparse,0.9155014326647564
linscan,linscan,sparse-full,10,86.06149866953832,0.0,516.8814256191254,9672952.0,0,0,sparse,0.9198424068767908
linscan,linscan,sparse-full,10,67.97938391519781,0.0,516.8814256191254,9672952.0,0,0,sparse,0.958839541547278
linscan,linscan,sparse-full,10,42.148673596118556,0.0,516.8814256191254,9672952.0,0,0,sparse,0.9999140401146132
nle,pisa,sparse-full,10,3015.044192339198,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.8624498567335243
nle,pisa,sparse-full,10,2988.3800502883983,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.8634527220630372
nle,pisa,sparse-full,10,2833.2261949900817,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.8725787965616046
nle,pisa,sparse-full,10,2553.6317924705468,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.8923065902578797
nle,pisa,sparse-full,10,2448.6611698541824,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.8980085959885387
nle,pisa,sparse-full,10,2358.590429193688,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.902349570200573
nle,pisa,sparse-full,10,2271.6267672642325,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.9059455587392551
nle,pisa,sparse-full,10,2194.4744256192803,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.9083810888252148
nle,pisa,sparse-full,10,1782.0281499199446,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.9251432664756447
nle,pisa,sparse-full,10,1357.9436831881783,0.0,7.3818583488464355,4133832.0,0,0,sparse,0.937378223495702
pyanns,pyanns_qdrop0.1_ef50,sparse-full,10,9312.252725249145,0.0,30684.215748548508,14245240.0,0,0,sparse,0.8950573065902578
pyanns,pyanns_qdrop0.08_ef50,sparse-full,10,8766.131893922176,0.0,30684.215748548508,14245240.0,0,0,sparse,0.8977650429799426
pyanns,pyanns_qdrop0.1_ef55,sparse-full,10,8732.17270803985,0.0,30684.215748548508,14245240.0,0,0,sparse,0.9027650429799428
pyanns,pyanns_qdrop0.1_ef60,sparse-full,10,8218.23849986666,0.0,30684.215748548508,14245240.0,0,0,sparse,0.90810888252149
pyanns,pyanns_qdrop0.1_ef65,sparse-full,10,7767.899418261418,0.0,30684.215748548508,14245240.0,0,0,sparse,0.9137535816618911
pyanns,pyanns_qdrop0.08_ef65,sparse-full,10,7316.176077581414,0.0,30684.215748548508,14245240.0,0,0,sparse,0.9162607449856732
pyanns,pyanns_qdrop0.1_ef70,sparse-full,10,7352.100821089978,0.0,30684.215748548508,14245240.0,0,0,sparse,0.9183810888252149
pyanns,pyanns_qdrop0.08_ef70,sparse-full,10,6935.350098914862,0.0,30684.215748548508,14245240.0,0,0,sparse,0.9209885386819485
pyanns,pyanns_qdrop0.1_ef75,sparse-full,10,6978.1748919829115,0.0,30684.215748548508,14245240.0,0,0,sparse,0.922836676217765
